date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:02:26	1052/1052	---M--	200	added ('OK')	image/png	etag:%226245157e-41c%22	https://codigosdarenda.com/imagens/comprasegura2.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/comprasegura25e1f.png	(from https://codigosdarenda.com/)
11:02:26	331928/331928	---M--	200	added ('OK')	image/png	etag:%2262451582-51098%22	https://codigosdarenda.com/imagens/mao.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/mao5e1f.png	(from https://codigosdarenda.com/)
11:02:26	22885/22885	---M--	200	added ('OK')	image/png	etag:%22624c4957-5965%22	https://codigosdarenda.com/imagens/tel1.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/tel15e1f.png	(from https://codigosdarenda.com/)
11:02:27	22069/22069	---M--	200	added ('OK')	image/png	etag:%22624c4958-5635%22	https://codigosdarenda.com/imagens/tel3.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/tel35e1f.png	(from https://codigosdarenda.com/)
11:02:27	19919/19919	---M--	200	added ('OK')	image/png	etag:%2262451586-4dcf%22	https://codigosdarenda.com/imagens/tel2.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/tel25e1f.png	(from https://codigosdarenda.com/)
11:02:27	1033/1033	---M--	200	added ('OK')	image/png	etag:%22624c4952-409%22	https://codigosdarenda.com/imagens/comprasegura.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/comprasegura5e1f.png	(from https://codigosdarenda.com/)
11:02:29	637924/637924	---M--	200	added ('OK')	image/png	etag:%226245157c-9bbe4%22	https://codigosdarenda.com/imagens/cel3.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/cel35e1f.png	(from https://codigosdarenda.com/)
11:02:29	656426/656426	---M--	200	added ('OK')	image/png	etag:%226245157b-a042a%22	https://codigosdarenda.com/imagens/cel1.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/cel15e1f.png	(from https://codigosdarenda.com/)
11:02:29	798871/798871	---M--	200	added ('OK')	image/png	etag:%226245157b-c3097%22	https://codigosdarenda.com/imagens/cel2.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/cel25e1f.png	(from https://codigosdarenda.com/)
11:02:29	192419/192419	---M--	200	added ('OK')	image/png	etag:%226245157c-2efa3%22	https://codigosdarenda.com/imagens/cel4.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/cel45e1f.png	(from https://codigosdarenda.com/)
11:02:29	252310/252310	---M--	200	added ('OK')	image/png	etag:%22624c4952-3d996%22	https://codigosdarenda.com/imagens/cel5.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/cel55e1f.png	(from https://codigosdarenda.com/)
11:02:29	16662/16662	---M--	200	added ('OK')	image/png	etag:%22624c4954-4116%22	https://codigosdarenda.com/imagens/eurosd.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/eurosd5e1f.png	(from https://codigosdarenda.com/)
11:02:30	82138/82138	---M--	200	added ('OK')	image/png	etag:%226245157f-140da%22	https://codigosdarenda.com/imagens/doiscel.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/doiscel5e1f.png	(from https://codigosdarenda.com/)
11:02:30	43615/43615	---M--	200	added ('OK')	image/png	etag:%22624c4959-aa5f%22	https://codigosdarenda.com/imagens/2cel.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/2cel5e1f.png	(from https://codigosdarenda.com/)
11:02:30	63382/63382	---M--	200	added ('OK')	image/png	etag:%22624c4959-f796%22	https://codigosdarenda.com/imagens/7dias.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/7dias5e1f.png	(from https://codigosdarenda.com/)
11:02:31	6463/6463	---M--	200	added ('OK')	image/png	etag:%2262451583-193f%22	https://codigosdarenda.com/imagens/siteblindado.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/siteblindado5e1f.png	(from https://codigosdarenda.com/)
11:02:32	1608/1608	---M--	200	added ('OK')	image/png	etag:%22624c4956-648%22	https://codigosdarenda.com/imagens/master.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/master5e1f.png	(from https://codigosdarenda.com/)
11:02:33	3707/3707	---M--	200	added ('OK')	image/png	etag:%22624c4958-e7b%22	https://codigosdarenda.com/imagens/visa.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/visa5e1f.png	(from https://codigosdarenda.com/)
11:02:33	3311/3311	---M--	200	added ('OK')	image/png	etag:%226245157f-cef%22	https://codigosdarenda.com/imagens/elo.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/elo5e1f.png	(from https://codigosdarenda.com/)
11:02:34	1916/1916	---M--	200	added ('OK')	image/png	etag:%2262451579-77c%22	https://codigosdarenda.com/imagens/american.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/american5e1f.png	(from https://codigosdarenda.com/)
11:02:34	6958/6958	---M--	200	added ('OK')	image/png	etag:%226245157f-1b2e%22	https://codigosdarenda.com/imagens/diners.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/diners5e1f.png	(from https://codigosdarenda.com/)
11:02:34	7550/7550	---M--	200	added ('OK')	image/png	etag:%22624c495b-1d7e%22	https://codigosdarenda.com/imagens/boleto.png?v=2	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/boleto5e1f.png	(from https://codigosdarenda.com/)
11:02:35	78129/78129	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213131-qF5oFiTJGhBqUUwx6s+A3oF7LMM%22	https://cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/cdn.jsdelivr.net/npm/bootstrap@5.1.3/dist/js/bootstrap.bundle.min.js	(from https://codigosdarenda.com/)
11:02:35	86929/86929	---MCZ	200	added ('OK')	application/javascript	etag:W/%226245158a-15391%22	https://codigosdarenda.com/scripts/jquery-3.3.1.js?v=5	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/scripts/jquery-3.3.1ae52.js	(from https://codigosdarenda.com/)
11:02:35	4990/4990	---MCZ	200	added ('OK')	application/javascript	etag:W/%22624b3f4b-137e%22	https://codigosdarenda.com/scripts/youtube-mobilefb1b.js?v=9	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/scripts/youtube-mobilefb1bc164.js	(from https://codigosdarenda.com/)
11:02:36	138394/138394	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e5e-21c9a%22	https://cdnjs.cloudflare.com/ajax/libs/flickity/1.0.0/flickity.pkgd.js	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/cdnjs.cloudflare.com/ajax/libs/flickity/1.0.0/flickity.pkgd.js	(from https://codigosdarenda.com/)
11:02:37	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-1538f%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/cdnjs.cloudflare.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from https://codigosdarenda.com/)
11:02:37	4897/4897	---M--	200	added ('OK')	image/png	etag:%22624c4957-1321%22	https://codigosdarenda.com/imagens/tap-sound1b26.png?v5	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/tap-sound1b264b6d.png	(from https://codigosdarenda.com/styles/extra43a0.css)
11:02:38	6064/6064	---M--	200	added ('OK')	image/png	etag:%22624c4958-17b0%22	https://codigosdarenda.com/imagens/video-cover1b26.png?v5	C:/My%20Web%20Sites/CODIGOS%20DA%20RENDA/codigosdarenda.com/imagens/video-cover1b264b6d.png	(from https://codigosdarenda.com/styles/extra43a0.css)
